Timestamp: Fri Dec 01 14:59:12 WET 2017; Message: Heater Aquecedor Quentinho da Sala is on;
Timestamp: Fri Dec 01 14:59:12 WET 2017; Message: Heater Aquecedor Quentinho da Sala is off;
